Instance, Start Time, Type, NE, Alarm No, Description, Supp Info, Cancle Time, Star Rating
1432,2017-09-05 10:20:30.45,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AE FFFF,2017-09-05 10:22:39.98,.
1433,2017-09-05 10:20:30.48,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AF FFFF,2017-09-05 10:22:39.98,.
1434,2017-09-05 10:20:40.37,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0114 FFFF,2017-09-05 10:21:52.99,.
1435,2017-09-05 10:21:00.43,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00D0 00 00,2017-09-05 10:22:41.09,..
1436,2017-09-05 10:21:00.43,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,011A 00 00,2017-09-05 10:22:41.10,..
1437,2017-09-05 10:21:00.46,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00D1 00 00,2017-09-05 10:22:41.12,..
1438,2017-09-05 10:21:00.49,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00D2 00 00,2017-09-05 10:22:41.19,..
1439,2017-09-05 10:21:01.37,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0173 FFFF,2017-09-05 10:21:17.39,.
1440,2017-09-05 10:21:10.38,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0116 00 00,2017-09-05 10:21:54.71,..
1441,2017-09-05 10:23:10.57,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0194 FFFF,2017-09-05 10:23:36.01,.
1442,2017-09-05 10:23:55.38,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0162 FFFF,2017-09-05 10:24:16.36,.
1445,2017-09-05 10:24:36.74,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AB FFFF,2017-09-05 10:28:32.14,.
1446,2017-09-05 10:24:39.26,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AA FFFF,2017-09-05 10:27:33.85,.
1447,2017-09-05 10:24:39.93,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00F5 FFFF,2017-09-05 10:28:32.27,.
1448,2017-09-05 10:24:40.87,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0128 FFFF,2017-09-05 10:28:32.23,.
1449,2017-09-05 10:24:41.42,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0136 FFFF,2017-09-05 10:28:32.35,.
1450,2017-09-05 10:24:41.43,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0110 FFFF,2017-09-05 10:28:32.27,.
1451,2017-09-05 10:24:41.73,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00F4 FFFF,2017-09-05 10:28:32.23,.
1452,2017-09-05 10:24:42.25,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 011B FFFF,2017-09-05 10:28:32.33,.
1453,2017-09-05 10:25:06.75,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00CE 00 00,2017-09-05 10:28:33.38,..
1454,2017-09-05 10:25:09.27,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00CD 00 00,2017-09-05 10:27:35.46,..
1455,2017-09-05 10:25:09.94,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00F7 00 00,2017-09-05 10:28:33.52,..
1456,2017-09-05 10:25:10.88,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,012A 00 00,2017-09-05 10:28:33.42,..
1457,2017-09-05 10:25:11.43,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,0138 00 00,2017-09-05 10:28:33.60,..
1458,2017-09-05 10:25:11.44,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,0112 00 00,2017-09-05 10:28:33.48,..
1459,2017-09-05 10:25:11.74,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00F6 00 00,2017-09-05 10:28:33.45,..
1460,2017-09-05 10:25:12.26,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,011D 00 00,2017-09-05 10:28:33.56,..
1463,2017-09-05 10:25:54.30,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 015E FFFF,2017-09-05 10:26:37.47,.
1464,2017-09-05 10:26:24.31,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,015F 00 00,2017-09-05 10:26:38.83,..
1465,2017-09-05 10:26:45.33,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C3 FFFF,2017-09-05 10:29:59.07,.
1466,2017-09-05 10:26:45.33,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0133 FFFF,2017-09-05 10:29:59.20,.
1467,2017-09-05 10:26:45.33,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0116 FFFF,2017-09-05 10:29:59.22,.
1468,2017-09-05 10:26:45.33,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0135 FFFF,2017-09-05 10:29:59.25,.
1469,2017-09-05 10:26:45.36,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C4 FFFF,2017-09-05 10:29:59.28,.
1470,2017-09-05 10:26:45.36,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0139 FFFF,2017-09-05 10:29:59.28,.
1471,2017-09-05 10:26:45.38,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0117 FFFF,2017-09-05 10:29:59.35,.
1472,2017-09-05 10:26:45.39,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C5 FFFF,2017-09-05 10:29:59.35,.
1473,2017-09-05 10:26:50.66,SWITCH,BCSU-0 1A003-00 PCU2_E-6,3032,BSSGP VIRTUAL CONNECTION,00 1AF6 09,2017-09-05 10:41:54.34,.
1474,2017-09-05 10:26:56.46,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-09-05 10:28:07.79,.
1475,2017-09-05 10:27:02.02,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0171 FFFF,2017-09-05 10:27:27.09,.
1476,2017-09-05 10:27:15.34,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00DD 00 00,2017-09-05 10:30:00.28,..
1477,2017-09-05 10:27:15.34,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0135 00 00,2017-09-05 10:30:00.47,..
1478,2017-09-05 10:27:15.35,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0118 00 00,2017-09-05 10:30:00.50,..
1479,2017-09-05 10:27:15.35,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0137 00 00,2017-09-05 10:30:00.53,..
1480,2017-09-05 10:27:15.37,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00DE 00 00,2017-09-05 10:30:00.56,..
1481,2017-09-05 10:27:15.37,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,013B 00 00,2017-09-05 10:30:00.59,..
1482,2017-09-05 10:27:15.39,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0119 00 00,2017-09-05 10:30:00.60,..
1483,2017-09-05 10:27:15.40,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00DF 00 00,2017-09-05 10:30:00.59,..
1484,2017-09-05 10:27:26.47,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00DC 00 00,2017-09-05 10:28:09.49,..
1485,2017-09-05 10:28:30.61,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CA FFFF,2017-09-05 10:28:48.36,.
1488,2017-09-05 10:29:15.40,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 015F FFFF,2017-09-05 10:29:37.67,.
1489,2017-09-05 10:29:16.21,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0160 FFFF,2017-09-05 10:29:38.60,.
1492,2017-09-05 10:30:39.04,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0166 FFFF,2017-09-05 10:32:41.79,.
1493,2017-09-05 10:30:39.08,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0168 FFFF,2017-09-05 10:32:41.99,.
1494,2017-09-05 10:30:39.10,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0169 FFFF,2017-09-05 10:32:41.99,.
1495,2017-09-05 10:30:39.11,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 016B FFFF,2017-09-05 10:32:42.02,.
1496,2017-09-05 10:30:39.13,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 016C FFFF,2017-09-05 10:32:42.03,.
1497,2017-09-05 10:30:39.16,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 016F FFFF,2017-09-05 10:32:42.05,.
1498,2017-09-05 10:30:49.64,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0165 FFFF,2017-09-05 10:32:04.74,.
1499,2017-09-05 10:30:57.83,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0129 FFFF,2017-09-05 10:31:21.37,.
1500,2017-09-05 10:31:09.05,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0168 00 00,2017-09-05 10:32:42.99,..
1501,2017-09-05 10:31:09.09,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,016A 00 00,2017-09-05 10:32:43.27,..
1502,2017-09-05 10:31:09.11,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,016B 00 00,2017-09-05 10:32:43.44,..
1503,2017-09-05 10:31:09.12,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,016D 00 00,2017-09-05 10:32:43.51,..
1504,2017-09-05 10:31:09.14,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,016E 00 00,2017-09-05 10:32:43.58,..
1505,2017-09-05 10:31:09.17,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0171 00 00,2017-09-05 10:32:43.67,..
1506,2017-09-05 10:31:19.65,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0167 00 00,2017-09-05 10:32:06.48,..
1507,2017-09-05 10:31:27.88,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-09-05 10:31:44.33,.
1508,2017-09-05 10:31:45.04,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0142 FFFF,2017-09-05 10:36:12.01,.
1509,2017-09-05 10:31:47.51,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 013F FFFF,2017-09-05 10:34:39.88,.
1510,2017-09-05 10:31:47.66,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0184 FFFF,2017-09-05 10:36:12.07,.
1511,2017-09-05 10:32:15.05,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,0144 00 00,2017-09-05 10:36:13.37,..
1512,2017-09-05 10:32:17.52,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,0141 00 00,2017-09-05 10:34:41.60,..
1513,2017-09-05 10:32:17.67,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,0185 00 00,2017-09-05 10:36:13.38,..
1514,2017-09-05 10:32:39.45,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 013A FFFF,2017-09-05 10:33:00.24,.
1515,2017-09-05 10:32:40.31,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 011E FFFF,2017-09-05 10:33:00.28,.
1520,2017-09-05 10:36:32.70,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0165 FFFF,2017-09-05 10:39:30.82,.
1521,2017-09-05 10:36:33.57,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 016B FFFF,2017-09-05 10:40:15.98,.
1522,2017-09-05 10:36:34.04,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 016C FFFF,2017-09-05 10:40:15.99,.
1523,2017-09-05 10:36:34.19,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0166 FFFF,2017-09-05 10:40:15.74,.
1524,2017-09-05 10:36:35.50,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0169 FFFF,2017-09-05 10:40:15.96,.
1525,2017-09-05 10:36:35.61,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 016F FFFF,2017-09-05 10:40:16.02,.
1526,2017-09-05 10:36:35.93,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0168 FFFF,2017-09-05 10:40:15.96,.
1527,2017-09-05 10:37:02.71,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0167 00 00,2017-09-05 10:39:32.52,..
1528,2017-09-05 10:37:03.58,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,016D 00 00,2017-09-05 10:40:17.42,..
1529,2017-09-05 10:37:04.05,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,016E 00 00,2017-09-05 10:40:17.49,..
1530,2017-09-05 10:37:04.20,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0168 00 00,2017-09-05 10:40:17.02,..
1531,2017-09-05 10:37:05.51,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,016B 00 00,2017-09-05 10:40:17.39,..
1532,2017-09-05 10:37:05.62,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0171 00 00,2017-09-05 10:40:17.53,..
1533,2017-09-05 10:37:05.94,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,016A 00 00,2017-09-05 10:40:17.23,..
1534,2017-09-05 10:38:13.20,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CA FFFF,2017-09-05 10:42:00.89,.
1535,2017-09-05 10:38:13.24,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 011A FFFF,2017-09-05 10:42:01.04,.
1536,2017-09-05 10:38:15.55,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00B9 FFFF,2017-09-05 10:41:12.03,.
1537,2017-09-05 10:38:16.66,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-09-05 10:42:00.78,.
1538,2017-09-05 10:38:18.39,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CB FFFF,2017-09-05 10:42:00.89,.
1539,2017-09-05 10:38:43.21,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00E4 00 00,2017-09-05 10:42:02.07,..
1540,2017-09-05 10:38:43.25,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,011C 00 00,2017-09-05 10:42:02.25,..
1541,2017-09-05 10:38:45.56,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,005A 00 00,2017-09-05 10:41:13.67,..
1542,2017-09-05 10:38:46.67,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00E3 00 00,2017-09-05 10:42:02.05,..
1543,2017-09-05 10:38:48.40,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00E5 00 00,2017-09-05 10:42:02.11,..
1544,2017-09-05 10:38:51.00,SWITCH,BCSU-0 1A003-00 PCU2_E-6,3032,BSSGP VIRTUAL CONNECTION,00 1AF6 09,2017-09-05 10:53:55.78,.
1549,2017-09-05 10:41:23.05,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0166 FFFF,2017-09-05 10:44:26.25,.
1550,2017-09-05 10:41:23.07,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0168 FFFF,2017-09-05 10:44:26.36,.
1551,2017-09-05 10:41:23.10,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0169 FFFF,2017-09-05 10:44:26.39,.
1552,2017-09-05 10:41:23.10,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 016B FFFF,2017-09-05 10:44:26.45,.
1553,2017-09-05 10:41:23.13,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 016C FFFF,2017-09-05 10:44:26.48,.
1554,2017-09-05 10:41:23.16,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 016F FFFF,2017-09-05 10:44:26.57,.
1555,2017-09-05 10:41:33.51,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0165 FFFF,2017-09-05 10:42:47.23,.
1556,2017-09-05 10:41:53.06,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0168 00 00,2017-09-05 10:44:27.45,..
1557,2017-09-05 10:41:53.08,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,016A 00 00,2017-09-05 10:44:27.62,..
1558,2017-09-05 10:41:53.11,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,016B 00 00,2017-09-05 10:44:27.70,..
1559,2017-09-05 10:41:53.11,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,016D 00 00,2017-09-05 10:44:27.81,..
1560,2017-09-05 10:41:53.14,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,016E 00 00,2017-09-05 10:44:27.88,..
1561,2017-09-05 10:41:53.17,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0171 00 00,2017-09-05 10:44:27.99,..
1562,2017-09-05 10:42:03.52,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0167 00 00,2017-09-05 10:42:48.94,..
1563,2017-09-05 10:42:49.09,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-09-05 10:50:28.20,.
1564,2017-09-05 10:42:49.10,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CA FFFF,2017-09-05 10:50:28.20,.
1565,2017-09-05 10:42:49.12,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CB FFFF,2017-09-05 10:50:28.22,.
1566,2017-09-05 10:42:49.16,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 011A FFFF,2017-09-05 10:50:28.25,.
1567,2017-09-05 10:42:59.13,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00B9 FFFF,2017-09-05 10:44:12.73,.
1568,2017-09-05 10:43:19.10,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00E3 00 00,2017-09-05 10:50:29.49,..
1569,2017-09-05 10:43:19.11,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00E4 00 00,2017-09-05 10:50:29.48,..
1570,2017-09-05 10:43:19.13,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00E5 00 00,2017-09-05 10:50:29.49,..
1571,2017-09-05 10:43:19.17,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,011C 00 00,2017-09-05 10:50:29.51,..
1572,2017-09-05 10:43:29.15,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,005A 00 00,2017-09-05 10:44:14.36,..
1577,2017-09-05 10:45:49.78,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00B9 FFFF,2017-09-05 10:48:44.10,.
1578,2017-09-05 10:46:19.79,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,005A 00 00,2017-09-05 10:48:45.77,..
1589,2017-09-05 11:00:05.81,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AD FFFF,2017-09-05 11:02:15.61,.
1590,2017-09-05 11:00:05.87,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0118 FFFF,2017-09-05 11:02:15.64,.
1591,2017-09-05 11:00:05.87,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AE FFFF,2017-09-05 11:02:15.71,.
1592,2017-09-05 11:00:05.89,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00AF FFFF,2017-09-05 11:02:15.74,.
1593,2017-09-05 11:00:15.86,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0114 FFFF,2017-09-05 11:01:28.70,.
1596,2017-09-05 11:00:35.82,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00D0 00 00,2017-09-05 11:02:16.83,..
1597,2017-09-05 11:00:35.88,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,011A 00 00,2017-09-05 11:02:16.83,..
1598,2017-09-05 11:00:35.88,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00D1 00 00,2017-09-05 11:02:16.89,..
1599,2017-09-05 11:00:35.90,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,00D2 00 00,2017-09-05 11:02:16.96,..
1600,2017-09-05 11:00:37.20,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-09-05 11:02:51.75,.
1601,2017-09-05 11:00:37.20,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0132 FFFF,2017-09-05 11:02:51.85,.
1602,2017-09-05 11:00:37.22,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00F3 FFFF,2017-09-05 11:02:51.85,.
1603,2017-09-05 11:00:37.26,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0138 FFFF,2017-09-05 11:02:51.92,.
1604,2017-09-05 11:00:37.26,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-09-05 11:02:51.94,.
1605,2017-09-05 11:00:37.29,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-09-05 11:02:51.97,.
1606,2017-09-05 11:00:45.87,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,0116 00 00,2017-09-05 11:01:30.33,..
1607,2017-09-05 11:00:47.94,SWITCH,BCSU-2 1A005-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0115 FFFF,2017-09-05 11:02:03.45,.
1608,2017-09-05 11:01:07.21,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00E7 00 00,2017-09-05 11:02:52.92,..
1609,2017-09-05 11:01:07.21,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,0134 00 00,2017-09-05 11:02:53.15,..
1610,2017-09-05 11:01:07.23,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00F5 00 00,2017-09-05 11:02:53.17,..
1611,2017-09-05 11:01:07.27,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,013A 00 00,2017-09-05 11:02:53.20,..
1612,2017-09-05 11:01:07.27,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00E8 00 00,2017-09-05 11:02:53.23,..
1613,2017-09-05 11:01:07.30,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,00E9 00 00,2017-09-05 11:02:53.23,..
1614,2017-09-05 11:01:17.95,SWITCH,BCSU-2 1A005-00 IULMAN,2250,FAILURE IN D-CHANNEL,0117 00 00,2017-09-05 11:02:05.16,..
1615,2017-09-05 11:01:37.22,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0178 FFFF,2017-09-05 11:03:38.86,.
1616,2017-09-05 11:01:37.23,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0179 FFFF,2017-09-05 11:03:38.98,.
1617,2017-09-05 11:01:37.26,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 017A FFFF,2017-09-05 11:03:38.98,.
1618,2017-09-05 11:01:37.28,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 017B FFFF,2017-09-05 11:03:39.01,.
1619,2017-09-05 11:01:47.30,SWITCH,BCSU-0 1A003-00 IULMAN,3159,SCTP ASSOCIATION LOST,01 0177 FFFF,2017-09-05 11:03:03.59,.
1620,2017-09-05 11:02:07.23,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,017A 00 00,2017-09-05 11:03:40.17,..
1621,2017-09-05 11:02:07.24,SWITCH,BCSU-0 1A003-00 IULMAN,2250,FAILURE IN D-CHANNEL,017B 00 00,2017-09-05 11:03:40.29,..
